"","uid","locality","assemblage","x","y","culture","cultural_period","regional_technocomplex","age_min","age_max","ochre","shell","ostrich_egg_shell","combustion_feature","burial","needle_eyed","point","bipoint","point_split_base","retoucher","preform","art","instrument","ornament","tg_1","tg_2","tg_3","tg_4","tg_5","tg_6","tg_7","tg_8","tg_9","tg_10","tg_11","tg_12","tg_13","tg_14","tg_15","tg_16","tg_17","tg_18"
"11360",11360,"Putslaagte 8",5,19.153336,-31.938254,"MSA","MSA","Africa",69500,81500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"11361",11361,"Putslaagte 8",6,19.153336,-31.938254,"MSA","MSA","Africa",69500,81500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"11362",11362,"Putslaagte 8",7,19.153336,-31.938254,"MSA","MSA","Africa",69500,81500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"11363",11363,"Qafzeh",1,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
"11364",11364,"Qafzeh",2,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"11365",11365,"Qafzeh",3,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
"11366",11366,"Qafzeh",4,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
"11367",11367,"Qafzeh",5,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
"11368",11368,"Qafzeh",6,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
"11369",11369,"Qafzeh",7,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0
"11370",11370,"Qafzeh",8,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
"11371",11371,"Qafzeh",9,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
"11372",11372,"Qafzeh",10,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
"11373",11373,"Qafzeh",11,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
"11374",11374,"Qafzeh",12,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
"11375",11375,"Qafzeh",13,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
"11376",11376,"Qafzeh",14,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",47000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
"11377",11377,"Qafzeh",15,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",83000,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
"11378",11378,"Qafzeh",16,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",83000,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
"11379",11379,"Qafzeh",17,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",83000,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
"11380",11380,"Qafzeh",18,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",83000,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
"11381",11381,"Qafzeh",19,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",83000,130000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
"11382",11382,"Qafzeh",20,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",83000,130000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
"11383",11383,"Qafzeh",21,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",83000,130000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"11384",11384,"Qafzeh",22,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",83000,130000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"11385",11385,"Qafzeh",23,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",83000,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"11386",11386,"Qafzeh",24,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",83000,130000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
"11387",11387,"Qafzeh",25,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",83000,130000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0
"11388",11388,"Qafzeh",26,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",87300,130000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"11389",11389,"Qafzeh",27,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",87300,130000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
"11390",11390,"Qafzeh",28,35.3,32.6791667,"Mousterian - Levant","Middle Paleolithic","Levant",83000,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"11391",11391,"Qafzeh",29,35.3,32.6791667,"Upper Paleolithic - Levant","Upper Paleolithic","Levant",27700,32010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"11392",11392,"Qafzeh",29,35.3,32.6791667,"Upper Paleolithic - Levant","Upper Paleolithic","Levant",27960,32010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"11393",11393,"Qafzeh",30,35.3,32.6791667,"Upper Paleolithic - Levant","Upper Paleolithic","Levant",22000,28820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"11394",11394,"Qafzeh",30,35.3,32.6791667,"Upper Paleolithic - Levant","Upper Paleolithic","Levant",26170,28820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"11395",11395,"Qafzeh",30,35.3,32.6791667,"Upper Paleolithic - Levant","Upper Paleolithic","Levant",27700,29450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"11396",11396,"Qafzeh",31,35.3,32.6791667,"-","-","-",11780,22820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"11397",11397,"Qesem Cave",1,34.99,32.1,"Amudian","Lower Paleolithic","Levant",270000,710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"11398",11398,"Qesem Cave",2,34.99,32.1,"Amudian","Lower Paleolithic","Levant",270000,710000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11399",11399,"Qesem Cave",3,34.99,32.1,"Amudian","Lower Paleolithic","Levant",2e+05,330000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11400",11400,"Qingliu",1,117.05,26.033333,"-","-","-",0,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11401",11401,"Qingliu",2,117.05,26.033333,"-","-","-",0,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11402",11402,"Quneitra",1,35.816278,33.128351,"Mousterian - Levant","Middle Paleolithic","Levant",48000,59800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
"11403",11403,"Quwo",1,111.45,35.733333,"-","-","-",50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11404",11404,"Quwo",2,111.45,35.733333,"-","-","-",50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11405",11405,"Quwo",3,111.45,35.733333,"Late Pleistocene - E Asia","Unknown","E Asia",50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"11406",11406,"Quwo",4,111.45,35.733333,"Late Pleistocene - E Asia","Unknown","E Asia",50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"11407",11407,"Rabutz",1,12.163852,51.441353,"Middle Paleolithic - Eurasia","Middle Paleolithic","Eurasia",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"11408",11408,"Rabutz",2,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11409",11409,"Rabutz",3,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11410",11410,"Rabutz",4,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11411",11411,"Rabutz",5,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11412",11412,"Rabutz",6,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11413",11413,"Rabutz",7,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11414",11414,"Rabutz",8,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11415",11415,"Rabutz",9,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11416",11416,"Rabutz",10,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11417",11417,"Rabutz",11,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11418",11418,"Rabutz",12,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11419",11419,"Rabutz",13,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11420",11420,"Rabutz",14,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11421",11421,"Rabutz",15,12.163852,51.441353,"-","-","-",115000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11422",11422,"Rabutz",16,12.163852,51.441353,"-","-","-",126000,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11423",11423,"Ragusa Platform",73,14.728504,36.925913,"-","-","-",11700,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11424",11424,"Rahat",1,77.55528,43.48361,"Upper Paleolithic - Eurasia","Upper Paleolithic","Eurasia",22000,43000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"11425",11425,"Ranc Pointu 2",1,4.547894,44.322575,"Mousterian - Eurasia","Middle Paleolithic","Eurasia",136000,154400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"11426",11426,"Ranc Pointu 2",1,4.547894,44.322575,"Mousterian - Eurasia","Middle Paleolithic","Eurasia",136000,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"11427",11427,"Ranc Pointu 2",2,4.547894,44.322575,"-","-","-",136000,154400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11428",11428,"Ranc Pointu 2",2,4.547894,44.322575,"-","-","-",136000,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11429",11429,"Ranc Pointu 2",3,4.547894,44.322575,"-","-","-",136000,154400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11430",11430,"Ranc Pointu 2",4,4.547894,44.322575,"-","-","-",136000,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11431",11431,"Ranc Pointu 2",5,4.547894,44.322575,"-","-","-",136000,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11432",11432,"Ranc Pointu 2",6,4.547894,44.322575,"-","-","-",136000,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11433",11433,"Ranc Pointu 2",7,4.547894,44.322575,"-","-","-",136000,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11434",11434,"Ranc Pointu 2",8,4.547894,44.322575,"-","-","-",136000,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11435",11435,"Ranc Pointu 2",9,4.547894,44.322575,"-","-","-",136000,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11436",11436,"Ranc Pointu 2",10,4.547894,44.322575,"-","-","-",136000,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11437",11437,"Ranc Pointu 2",11,4.547894,44.322575,"-","-","-",136000,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11438",11438,"Ranc Pointu 2",12,4.547894,44.322575,"-","-","-",136000,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11439",11439,"Ranc Pointu 2",13,4.547894,44.322575,"-","-","-",136000,154400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11440",11440,"Ranc Pointu 2",14,4.547894,44.322575,"-","-","-",116000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11441",11441,"Ranc Pointu 2",15,4.547894,44.322575,"-","-","-",116000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11442",11442,"Rancah",1,108.4988,-7.2018,"-","-","-",516000,606000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11443",11443,"Raqefet Cave",4,35.077005,32.653561,"Late Levalloiso-Mousterian - Levant","Middle Paleolithic","Levant",32640,35550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"11444",11444,"Raqefet Cave",4,35.077005,32.653561,"Late Levalloiso-Mousterian - Levant","Middle Paleolithic","Levant",32700,36500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"11445",11445,"Ras el Wadi",30,12,31.91666667,"MSA","MSA","Africa",30000,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"11446",11446,"Ras el Wadi",31,12,31.91666667,"Aterian","Middle Paleolithic","North Africa",26990,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"11447",11447,"Ras el Wadi",32,12,31.91666667,"LSA","LSA","Africa",26990,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11448",11448,"Ras el Wadi",33,12,31.91666667,"Aterian","Middle Paleolithic","North Africa",26990,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11449",11449,"Redcliff Cave",67,29.758241,-19.016976,"MSA","MSA","Africa",30000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"11450",11450,"Redcliff Cave",68,29.758241,-19.016976,"MSA","MSA","Africa",30000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"11451",11451,"Redcliff Cave",69,29.758241,-19.016976,"MSA","MSA","Africa",30000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"11452",11452,"Redcliff Cave",70,29.758241,-19.016976,"MSA","MSA","Africa",30000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"11453",11453,"Redcliff Cave",71,29.758241,-19.016976,"MSA","MSA","Africa",30000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"11454",11454,"Redcliff Cave",72,29.758241,-19.016976,"MSA","MSA","Africa",30000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"11455",11455,"Redcliff Cave",73,29.758241,-19.016976,"-","-","-",30000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11456",11456,"Redcliff Cave",74,29.758241,-19.016976,"-","-","-",30000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11457",11457,"Redcliff Cave",75,29.758241,-19.016976,"-","-","-",30000,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11458",11458,"Rederstall",1,9.25,54.28,"-","-","-",11700,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11459",11459,"Rederstall",1,9.25,54.28,"-","-","-",116500,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11460",11460,"Rederstall",2,9.25,54.28,"-","-","-",116500,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11461",11461,"Rederstall",3,9.25,54.28,"-","-","-",116500,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11462",11462,"Rederstall",4,9.25,54.28,"-","-","-",116500,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11463",11463,"Rederstall",5,9.25,54.28,"-","-","-",116500,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11464",11464,"Rederstall",6,9.25,54.28,"-","-","-",116500,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11465",11465,"Rederstall",7,9.25,54.28,"-","-","-",116500,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11466",11466,"Rederstall",8,9.25,54.28,"-","-","-",116500,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11467",11467,"Rederstall",9,9.25,54.28,"-","-","-",116500,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11468",11468,"Rederstall",10,9.25,54.28,"-","-","-",116500,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11469",11469,"Rederstall",11,9.25,54.28,"-","-","-",116500,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11470",11470,"Rederstall",12,9.25,54.28,"-","-","-",116500,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11471",11471,"Rederstall",13,9.25,54.28,"-","-","-",11700,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11472",11472,"Rederstall",14,9.25,54.28,"-","-","-",11700,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11473",11473,"Rederstall",15,9.25,54.28,"-","-","-",11700,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11474",11474,"Rederstall",16,9.25,54.28,"-","-","-",11700,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11475",11475,"Rederstall",17,9.25,54.28,"-","-","-",11700,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11476",11476,"Rederstall",18,9.25,54.28,"-","-","-",116500,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11477",11477,"Régismont-le-Haut",1,3.095645,43.308231,"Aurignacian","Upper Paleolithic","Europe",0,40000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"11478",11478,"Régismont-le-Haut",2,3.095645,43.308231,"Aurignacian","Upper Paleolithic","Europe",0,40000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"11479",11479,"Regourdou",1,1.183333,45.05,"Mousterian - Eurasia","Middle Paleolithic","Eurasia",71000,116000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"11480",11480,"Regourdou",2,1.183333,45.05,"Mousterian - Eurasia","Middle Paleolithic","Eurasia",71000,116000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"11481",11481,"Regourdou",3,1.183333,45.05,"Mousterian - Eurasia","Middle Paleolithic","Eurasia",71000,116000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
